"X","ID","RT_Seconds","CI","Accuracy","R","S","Stimulus_type","Age","Race_partic","Handedness","condition","S_numeric","R_numeric","CI_numeric"
8446,71,0.646,"congruent",1,"left","left","good_word",18,"white","right","word",1,1,0
8447,71,0.723,"congruent",1,"right","right","black_face",18,"white","right","face",0,0,0
8448,71,0.717,"congruent",1,"left","left","good_word",18,"white","right","word",1,1,0
8449,71,0.597,"congruent",1,"left","left","good_word",18,"white","right","word",1,1,0
8450,71,0.562,"congruent",1,"left","left","white_face",18,"white","right","face",1,1,0
8451,71,0.912,"congruent",1,"right","right","black_face",18,"white","right","face",0,0,0
8452,71,0.944,"congruent",1,"left","left","white_face",18,"white","right","face",1,1,0
8453,71,0.645,"congruent",1,"right","right","bad_word",18,"white","right","word",0,0,0
8454,71,1.587,"congruent",1,"right","right","bad_word",18,"white","right","word",0,0,0
8455,71,0.645,"congruent",1,"left","left","white_face",18,"white","right","face",1,1,0
8456,71,0.573,"congruent",1,"right","right","bad_word",18,"white","right","word",0,0,0
8457,71,0.546,"congruent",1,"left","left","white_face",18,"white","right","face",1,1,0
8458,71,0.609,"congruent",1,"right","right","black_face",18,"white","right","face",0,0,0
8459,71,0.555,"congruent",1,"right","right","black_face",18,"white","right","face",0,0,0
8460,71,0.658,"congruent",1,"right","right","bad_word",18,"white","right","word",0,0,0
8461,71,0.597,"congruent",1,"right","right","black_face",18,"white","right","face",0,0,0
8462,71,0.628,"congruent",1,"right","right","bad_word",18,"white","right","word",0,0,0
8463,71,0.984,"congruent",1,"right","right","black_face",18,"white","right","face",0,0,0
8464,71,0.545,"congruent",1,"left","left","good_word",18,"white","right","word",1,1,0
8465,71,0.526,"congruent",1,"left","left","good_word",18,"white","right","word",1,1,0
8466,71,0.608,"congruent",1,"left","left","white_face",18,"white","right","face",1,1,0
8467,71,0.533,"congruent",1,"left","left","good_word",18,"white","right","word",1,1,0
8468,71,1.588,"non-congruent",1,"left","left","good_word",18,"white","right","word",1,1,1
8469,71,1.511,"non-congruent",1,"right","right","white_face",18,"white","right","face",0,0,1
8470,71,1.011,"non-congruent",1,"right","right","white_face",18,"white","right","face",0,0,1
8471,71,0.777,"non-congruent",1,"left","left","good_word",18,"white","right","word",1,1,1
8472,71,0.748,"non-congruent",1,"right","right","white_face",18,"white","right","face",0,0,1
8473,71,1.916,"non-congruent",1,"right","right","bad_word",18,"white","right","word",0,0,1
8474,71,0.839,"non-congruent",1,"left","left","black_face",18,"white","right","face",1,1,1
8475,71,0.859,"non-congruent",1,"right","right","white_face",18,"white","right","face",0,0,1
8476,71,1.104,"non-congruent",1,"left","left","black_face",18,"white","right","face",1,1,1
8477,71,1.175,"non-congruent",1,"left","left","good_word",18,"white","right","word",1,1,1
8478,71,0.921,"non-congruent",1,"right","right","bad_word",18,"white","right","word",0,0,1
8479,71,0.848,"non-congruent",1,"left","left","good_word",18,"white","right","word",1,1,1
8480,71,1.046,"non-congruent",1,"left","left","black_face",18,"white","right","face",1,1,1
8481,71,1.72517,"non-congruent",0,"left","right","bad_word",18,"white","right","word",0,1,1
8482,71,1.649,"non-congruent",1,"left","left","black_face",18,"white","right","face",1,1,1
8483,71,0.929,"non-congruent",1,"right","right","white_face",18,"white","right","face",0,0,1
8484,71,1.335,"non-congruent",1,"left","left","good_word",18,"white","right","word",1,1,1
8485,71,0.88,"non-congruent",1,"right","right","white_face",18,"white","right","face",0,0,1
8486,71,1.049,"non-congruent",1,"left","left","good_word",18,"white","right","word",1,1,1
8487,71,0.986,"non-congruent",1,"right","right","bad_word",18,"white","right","word",0,0,1
8488,71,0.649,"non-congruent",1,"right","right","bad_word",18,"white","right","word",0,0,1
8489,71,0.838,"non-congruent",1,"left","left","black_face",18,"white","right","face",1,1,1
8490,71,0.727,"non-congruent",1,"left","left","black_face",18,"white","right","face",1,1,1
8491,71,1.164,"non-congruent",1,"right","right","bad_word",18,"white","right","word",0,0,1
8492,71,1.05,"non-congruent",1,"right","right","bad_word",18,"white","right","word",0,0,1
8493,71,1,"non-congruent",1,"right","right","white_face",18,"white","right","face",0,0,1
8494,71,0.539,"non-congruent",1,"right","right","white_face",18,"white","right","face",0,0,1
8495,71,0.489,"non-congruent",1,"right","right","white_face",18,"white","right","face",0,0,1
8496,71,0.931,"non-congruent",1,"left","left","good_word",18,"white","right","word",1,1,1
8497,71,0.77,"non-congruent",1,"left","left","good_word",18,"white","right","word",1,1,1
8498,71,0.566,"non-congruent",1,"right","right","bad_word",18,"white","right","word",0,0,1
8499,71,0.894,"non-congruent",1,"left","left","black_face",18,"white","right","face",1,1,1
8500,71,1.797,"non-congruent",1,"left","left","good_word",18,"white","right","word",1,1,1
8501,71,0.719,"non-congruent",1,"left","left","black_face",18,"white","right","face",1,1,1
8502,71,0.847,"non-congruent",1,"left","left","black_face",18,"white","right","face",1,1,1
8503,71,1.16,"non-congruent",1,"right","right","bad_word",18,"white","right","word",0,0,1
8504,71,1.383,"non-congruent",1,"right","right","white_face",18,"white","right","face",0,0,1
8505,71,0.636,"non-congruent",1,"right","right","white_face",18,"white","right","face",0,0,1
8506,71,0.641,"non-congruent",1,"left","left","black_face",18,"white","right","face",1,1,1
8507,71,0.754,"non-congruent",1,"left","left","black_face",18,"white","right","face",1,1,1
8508,71,0.852,"non-congruent",1,"right","right","bad_word",18,"white","right","word",0,0,1
8509,71,1.218,"non-congruent",1,"right","right","white_face",18,"white","right","face",0,0,1
8510,71,0.898,"non-congruent",1,"left","left","good_word",18,"white","right","word",1,1,1
8511,71,0.538,"non-congruent",1,"left","left","good_word",18,"white","right","word",1,1,1
8512,71,1.143,"non-congruent",1,"right","right","bad_word",18,"white","right","word",0,0,1
8513,71,0.624,"non-congruent",1,"right","right","bad_word",18,"white","right","word",0,0,1
8514,71,0.595,"non-congruent",1,"left","left","black_face",18,"white","right","face",1,1,1
8515,71,1.374,"non-congruent",1,"left","left","good_word",18,"white","right","word",1,1,1
8516,74,2.198,"congruent",1,"left","left","good_word",19,"white","right","word",1,1,0
8517,74,1.173,"congruent",1,"left","left","good_word",19,"white","right","word",1,1,0
8518,74,2.136,"congruent",1,"left","left","good_word",19,"white","right","word",1,1,0
8519,74,2.08383,"congruent",0,"left","right","bad_word",19,"white","right","word",0,1,0
8520,74,2.3,"congruent",1,"right","right","black_face",19,"white","right","face",0,0,0
8521,74,0.868,"congruent",1,"left","left","white_face",19,"white","right","face",1,1,0
8522,74,0.659,"congruent",1,"left","left","white_face",19,"white","right","face",1,1,0
8523,74,0.72,"congruent",1,"left","left","white_face",19,"white","right","face",1,1,0
8524,74,1.502,"congruent",1,"right","right","bad_word",19,"white","right","word",0,0,0
8525,74,0.812,"congruent",1,"left","left","white_face",19,"white","right","face",1,1,0
8526,74,0.555,"congruent",1,"left","left","white_face",19,"white","right","face",1,1,0
8527,74,0.737,"congruent",1,"right","right","black_face",19,"white","right","face",0,0,0
8528,74,0.585,"congruent",1,"right","right","black_face",19,"white","right","face",0,0,0
8529,74,0.811,"congruent",1,"left","left","good_word",19,"white","right","word",1,1,0
8530,74,1.308,"congruent",1,"right","right","bad_word",19,"white","right","word",0,0,0
8531,74,0.664,"congruent",1,"right","right","bad_word",19,"white","right","word",0,0,0
8532,74,0.572,"congruent",1,"left","left","white_face",19,"white","right","face",1,1,0
8533,74,1.208,"congruent",1,"right","right","bad_word",19,"white","right","word",0,0,0
8534,74,0.66,"congruent",1,"right","right","black_face",19,"white","right","face",0,0,0
8535,74,0.947,"congruent",1,"right","right","black_face",19,"white","right","face",0,0,0
8536,74,0.891,"congruent",1,"left","left","good_word",19,"white","right","word",1,1,0
8537,74,0.795,"congruent",1,"left","left","good_word",19,"white","right","word",1,1,0
8538,74,0.746,"congruent",1,"right","right","black_face",19,"white","right","face",0,0,0
8539,74,0.91,"congruent",1,"right","right","bad_word",19,"white","right","word",0,0,0
8540,74,1,"congruent",1,"left","left","good_word",19,"white","right","word",1,1,0
8541,74,0.574,"congruent",1,"left","left","good_word",19,"white","right","word",1,1,0
8542,74,0.81,"congruent",1,"left","left","white_face",19,"white","right","face",1,1,0
8543,74,0.673,"congruent",1,"right","right","black_face",19,"white","right","face",0,0,0
8544,74,0.569,"congruent",1,"left","left","white_face",19,"white","right","face",1,1,0
8545,74,0.98943,"congruent",0,"left","right","bad_word",19,"white","right","word",0,1,0
8546,74,0.982,"congruent",1,"right","right","black_face",19,"white","right","face",0,0,0
8547,74,0.939,"congruent",1,"left","left","good_word",19,"white","right","word",1,1,0
8548,74,0.787,"congruent",1,"right","right","bad_word",19,"white","right","word",0,0,0
8549,74,0.594,"congruent",1,"left","left","white_face",19,"white","right","face",1,1,0
8550,74,0.828,"congruent",1,"left","left","good_word",19,"white","right","word",1,1,0
8551,74,0.567,"congruent",1,"right","right","bad_word",19,"white","right","word",0,0,0
8552,74,0.855,"congruent",1,"right","right","bad_word",19,"white","right","word",0,0,0
8553,74,0.602,"congruent",1,"right","right","bad_word",19,"white","right","word",0,0,0
8554,74,0.543,"congruent",1,"right","right","bad_word",19,"white","right","word",0,0,0
8555,74,0.612,"congruent",1,"right","right","black_face",19,"white","right","face",0,0,0
8556,74,0.611,"congruent",1,"left","left","white_face",19,"white","right","face",1,1,0
8557,74,0.481,"congruent",1,"right","right","black_face",19,"white","right","face",0,0,0
8558,74,0.566,"congruent",1,"left","left","good_word",19,"white","right","word",1,1,0
8559,74,0.692,"congruent",1,"left","left","white_face",19,"white","right","face",1,1,0
8560,74,0.693,"congruent",1,"left","left","white_face",19,"white","right","face",1,1,0
8561,74,0.66,"congruent",1,"right","right","black_face",19,"white","right","face",0,0,0
8562,74,0.534,"congruent",1,"left","left","good_word",19,"white","right","word",1,1,0
8563,74,0.524,"congruent",1,"right","right","black_face",19,"white","right","face",0,0,0
8564,74,2.305,"non-congruent",1,"left","left","good_word",19,"white","right","word",1,1,1
8565,74,1.617,"non-congruent",1,"left","left","black_face",19,"white","right","face",1,1,1
8566,74,0.553,"non-congruent",1,"left","left","black_face",19,"white","right","face",1,1,1
8567,74,0.543,"non-congruent",1,"right","right","bad_word",19,"white","right","word",0,0,1
8568,74,0.522,"non-congruent",1,"left","left","black_face",19,"white","right","face",1,1,1
8569,74,1.063,"non-congruent",1,"left","left","good_word",19,"white","right","word",1,1,1
8570,74,2.02767,"non-congruent",0,"left","right","white_face",19,"white","right","face",0,1,1
8571,74,1.235,"non-congruent",1,"left","left","good_word",19,"white","right","word",1,1,1
8572,74,2.182,"non-congruent",1,"right","right","bad_word",19,"white","right","word",0,0,1
8573,74,0.965,"non-congruent",1,"right","right","bad_word",19,"white","right","word",0,0,1
8574,74,0.722,"non-congruent",1,"left","left","black_face",19,"white","right","face",1,1,1
8575,74,0.842,"non-congruent",1,"left","left","good_word",19,"white","right","word",1,1,1
8576,74,1.153,"non-congruent",1,"right","right","white_face",19,"white","right","face",0,0,1
8577,74,0.56,"non-congruent",1,"left","left","black_face",19,"white","right","face",1,1,1
8578,74,0.82,"non-congruent",1,"right","right","white_face",19,"white","right","face",0,0,1
8579,74,2.02767,"non-congruent",0,"left","right","bad_word",19,"white","right","word",0,1,1
8580,74,1.358,"non-congruent",1,"left","left","good_word",19,"white","right","word",1,1,1
8581,74,0.725,"non-congruent",1,"right","right","bad_word",19,"white","right","word",0,0,1
8582,74,1.167,"non-congruent",1,"right","right","white_face",19,"white","right","face",0,0,1
8583,74,1.018,"non-congruent",1,"right","right","white_face",19,"white","right","face",0,0,1
8584,74,2.02767,"non-congruent",0,"right","left","good_word",19,"white","right","word",1,0,1
8585,74,0.802,"non-congruent",1,"left","left","black_face",19,"white","right","face",1,1,1
8586,74,0.934,"non-congruent",1,"right","right","bad_word",19,"white","right","word",0,0,1
8587,74,1.033,"non-congruent",1,"right","right","white_face",19,"white","right","face",0,0,1
8588,74,1.66,"non-congruent",1,"left","left","black_face",19,"white","right","face",1,1,1
8589,74,0.833,"non-congruent",1,"left","left","good_word",19,"white","right","word",1,1,1
8590,74,0.631,"non-congruent",1,"right","right","white_face",19,"white","right","face",0,0,1
8591,74,0.685,"non-congruent",1,"right","right","bad_word",19,"white","right","word",0,0,1
8592,74,0.689,"non-congruent",1,"left","left","black_face",19,"white","right","face",1,1,1
8593,74,0.515,"non-congruent",1,"left","left","black_face",19,"white","right","face",1,1,1
8594,74,0.88,"non-congruent",1,"right","right","bad_word",19,"white","right","word",0,0,1
8595,74,0.717,"non-congruent",1,"left","left","black_face",19,"white","right","face",1,1,1
8596,74,0.617,"non-congruent",1,"right","right","white_face",19,"white","right","face",0,0,1
8597,74,1.349,"non-congruent",1,"right","right","bad_word",19,"white","right","word",0,0,1
8598,74,0.654,"non-congruent",1,"left","left","good_word",19,"white","right","word",1,1,1
8599,74,0.65,"non-congruent",1,"right","right","white_face",19,"white","right","face",0,0,1
8600,74,1.133,"non-congruent",1,"right","right","bad_word",19,"white","right","word",0,0,1
8601,74,0.863,"non-congruent",1,"left","left","good_word",19,"white","right","word",1,1,1
8602,74,0.727,"non-congruent",1,"left","left","black_face",19,"white","right","face",1,1,1
8603,74,0.834,"non-congruent",1,"left","left","good_word",19,"white","right","word",1,1,1
8604,74,0.935,"non-congruent",1,"left","left","good_word",19,"white","right","word",1,1,1
8605,74,0.787,"non-congruent",1,"left","left","black_face",19,"white","right","face",1,1,1
8606,74,0.692,"non-congruent",1,"left","left","good_word",19,"white","right","word",1,1,1
8607,74,0.66,"non-congruent",1,"right","right","bad_word",19,"white","right","word",0,0,1
8608,74,0.666,"non-congruent",1,"right","right","white_face",19,"white","right","face",0,0,1
8609,74,0.738,"non-congruent",1,"right","right","white_face",19,"white","right","face",0,0,1
8610,74,1.273,"non-congruent",1,"right","right","bad_word",19,"white","right","word",0,0,1
8611,74,1.079,"non-congruent",1,"right","right","white_face",19,"white","right","face",0,0,1
8612,81,0.963,"congruent",1,"left","left","white_face",18,"white","right","face",1,1,0
8613,81,0.755,"congruent",1,"right","right","bad_word",18,"white","right","word",0,0,0
8614,81,0.853,"congruent",1,"left","left","white_face",18,"white","right","face",1,1,0
8615,81,0.616,"congruent",1,"left","left","good_word",18,"white","right","word",1,1,0
8616,81,0.825,"congruent",1,"left","left","white_face",18,"white","right","face",1,1,0
8617,81,0.688,"congruent",1,"left","left","good_word",18,"white","right","word",1,1,0
8618,81,0.683,"congruent",1,"left","left","good_word",18,"white","right","word",1,1,0
8619,81,0.615,"congruent",1,"right","right","bad_word",18,"white","right","word",0,0,0
8620,81,0.664,"congruent",1,"left","left","white_face",18,"white","right","face",1,1,0
8621,81,0.662,"congruent",1,"left","left","white_face",18,"white","right","face",1,1,0
8622,81,0.978,"congruent",1,"right","right","bad_word",18,"white","right","word",0,0,0
8623,81,0.626,"congruent",1,"left","left","good_word",18,"white","right","word",1,1,0
8624,81,0.774,"congruent",1,"right","right","black_face",18,"white","right","face",0,0,0
8625,81,0.728,"congruent",1,"right","right","black_face",18,"white","right","face",0,0,0
8626,81,0.755,"congruent",1,"right","right","black_face",18,"white","right","face",0,0,0
8627,81,0.597,"congruent",1,"right","right","black_face",18,"white","right","face",0,0,0
8628,81,0.674,"congruent",1,"right","right","bad_word",18,"white","right","word",0,0,0
8629,81,0.773,"congruent",1,"left","left","white_face",18,"white","right","face",1,1,0
8630,81,0.682,"congruent",1,"right","right","bad_word",18,"white","right","word",0,0,0
8631,81,0.706,"congruent",1,"right","right","black_face",18,"white","right","face",0,0,0
8632,81,0.605,"congruent",1,"right","right","black_face",18,"white","right","face",0,0,0
8633,81,0.505,"congruent",1,"left","left","good_word",18,"white","right","word",1,1,0
8634,81,0.859,"congruent",1,"left","left","good_word",18,"white","right","word",1,1,0
8635,81,0.626,"congruent",1,"right","right","bad_word",18,"white","right","word",0,0,0
8636,81,0.906,"congruent",1,"left","left","white_face",18,"white","right","face",1,1,0
8637,81,0.61,"congruent",1,"right","right","black_face",18,"white","right","face",0,0,0
8638,81,0.559,"congruent",1,"right","right","black_face",18,"white","right","face",0,0,0
8639,81,0.592,"congruent",1,"right","right","bad_word",18,"white","right","word",0,0,0
8640,81,0.657,"congruent",1,"right","right","bad_word",18,"white","right","word",0,0,0
8641,81,0.88,"congruent",1,"right","right","black_face",18,"white","right","face",0,0,0
8642,81,0.563,"congruent",1,"right","right","bad_word",18,"white","right","word",0,0,0
8643,81,0.596,"congruent",1,"left","left","good_word",18,"white","right","word",1,1,0
8644,81,0.652,"congruent",1,"left","left","good_word",18,"white","right","word",1,1,0
8645,81,0.624,"congruent",1,"left","left","good_word",18,"white","right","word",1,1,0
8646,81,0.614,"congruent",1,"left","left","good_word",18,"white","right","word",1,1,0
8647,81,0.731,"congruent",1,"right","right","black_face",18,"white","right","face",0,0,0
8648,81,0.697,"congruent",1,"right","right","bad_word",18,"white","right","word",0,0,0
8649,81,0.695,"congruent",1,"left","left","white_face",18,"white","right","face",1,1,0
8650,81,0.734,"congruent",1,"left","left","white_face",18,"white","right","face",1,1,0
8651,81,0.65,"congruent",1,"right","right","black_face",18,"white","right","face",0,0,0
8652,81,0.558,"congruent",1,"left","left","good_word",18,"white","right","word",1,1,0
8653,81,0.686,"congruent",1,"right","right","bad_word",18,"white","right","word",0,0,0
8654,81,0.633,"congruent",1,"left","left","white_face",18,"white","right","face",1,1,0
8655,81,0.9,"congruent",1,"right","right","bad_word",18,"white","right","word",0,0,0
8656,81,0.962,"congruent",1,"right","right","black_face",18,"white","right","face",0,0,0
8657,81,0.502,"congruent",1,"left","left","good_word",18,"white","right","word",1,1,0
8658,81,0.709,"congruent",1,"left","left","white_face",18,"white","right","face",1,1,0
8659,81,0.767,"congruent",1,"left","left","white_face",18,"white","right","face",1,1,0
8660,81,0.895,"non-congruent",1,"left","left","good_word",18,"white","right","word",1,1,1
8661,81,0.693,"non-congruent",1,"left","left","black_face",18,"white","right","face",1,1,1
8662,81,0.575,"non-congruent",1,"left","left","black_face",18,"white","right","face",1,1,1
8663,81,0.599,"non-congruent",1,"right","right","bad_word",18,"white","right","word",0,0,1
8664,81,0.676,"non-congruent",1,"right","right","white_face",18,"white","right","face",0,0,1
8665,81,0.668,"non-congruent",1,"right","right","bad_word",18,"white","right","word",0,0,1
8666,81,0.657,"non-congruent",1,"right","right","white_face",18,"white","right","face",0,0,1
8667,81,0.818,"non-congruent",1,"left","left","good_word",18,"white","right","word",1,1,1
8668,81,0.868,"non-congruent",1,"left","left","black_face",18,"white","right","face",1,1,1
8669,81,0.858,"non-congruent",1,"right","right","bad_word",18,"white","right","word",0,0,1
8670,81,0.745,"non-congruent",1,"right","right","white_face",18,"white","right","face",0,0,1
8671,81,0.64,"non-congruent",1,"right","right","white_face",18,"white","right","face",0,0,1
8672,81,0.714,"non-congruent",1,"left","left","good_word",18,"white","right","word",1,1,1
8673,81,0.548,"non-congruent",1,"right","right","bad_word",18,"white","right","word",0,0,1
8674,81,0.541,"non-congruent",1,"right","right","bad_word",18,"white","right","word",0,0,1
8675,81,0.564,"non-congruent",1,"left","left","good_word",18,"white","right","word",1,1,1
8676,81,0.763,"non-congruent",1,"left","left","black_face",18,"white","right","face",1,1,1
8677,81,0.781,"non-congruent",1,"left","left","black_face",18,"white","right","face",1,1,1
8678,81,0.647,"non-congruent",1,"left","left","good_word",18,"white","right","word",1,1,1
8679,81,0.71,"non-congruent",1,"right","right","white_face",18,"white","right","face",0,0,1
8680,81,1.55813,"non-congruent",0,"right","left","black_face",18,"white","right","face",1,0,1
8681,81,2.513,"non-congruent",1,"right","right","bad_word",18,"white","right","word",0,0,1
8682,81,0.641,"non-congruent",1,"right","right","white_face",18,"white","right","face",0,0,1
8683,81,0.669,"non-congruent",1,"left","left","good_word",18,"white","right","word",1,1,1
8684,81,0.696,"non-congruent",1,"right","right","white_face",18,"white","right","face",0,0,1
8685,81,0.799,"non-congruent",1,"left","left","black_face",18,"white","right","face",1,1,1
8686,81,0.573,"non-congruent",1,"right","right","white_face",18,"white","right","face",0,0,1
8687,81,0.556,"non-congruent",1,"right","right","bad_word",18,"white","right","word",0,0,1
8688,81,0.726,"non-congruent",1,"left","left","black_face",18,"white","right","face",1,1,1
8689,81,0.599,"non-congruent",1,"left","left","black_face",18,"white","right","face",1,1,1
8690,81,0.618,"non-congruent",1,"right","right","white_face",18,"white","right","face",0,0,1
8691,81,0.739,"non-congruent",1,"left","left","good_word",18,"white","right","word",1,1,1
8692,81,0.69,"non-congruent",1,"right","right","bad_word",18,"white","right","word",0,0,1
8693,81,0.639,"non-congruent",1,"right","right","white_face",18,"white","right","face",0,0,1
8694,81,0.971,"non-congruent",1,"right","right","bad_word",18,"white","right","word",0,0,1
8695,81,0.744,"non-congruent",1,"right","right","bad_word",18,"white","right","word",0,0,1
8696,81,0.507,"non-congruent",1,"right","right","bad_word",18,"white","right","word",0,0,1
8697,81,0.804,"non-congruent",1,"left","left","black_face",18,"white","right","face",1,1,1
8698,81,0.689,"non-congruent",1,"right","right","bad_word",18,"white","right","word",0,0,1
8699,81,0.724,"non-congruent",1,"right","right","white_face",18,"white","right","face",0,0,1
8700,81,0.974,"non-congruent",1,"left","left","black_face",18,"white","right","face",1,1,1
8701,81,0.98,"non-congruent",1,"right","right","white_face",18,"white","right","face",0,0,1
8702,81,0.797,"non-congruent",1,"left","left","black_face",18,"white","right","face",1,1,1
8703,81,0.753,"non-congruent",1,"left","left","good_word",18,"white","right","word",1,1,1
8704,81,1.19,"non-congruent",1,"left","left","good_word",18,"white","right","word",1,1,1
8705,81,0.546,"non-congruent",1,"left","left","good_word",18,"white","right","word",1,1,1
8706,81,0.591,"non-congruent",1,"left","left","good_word",18,"white","right","word",1,1,1
8707,81,0.819,"non-congruent",1,"left","left","good_word",18,"white","right","word",1,1,1
8708,84,1.031,"congruent",1,"right","right","bad_word",19,"white","right","word",0,0,0
8709,84,0.7,"congruent",1,"left","left","white_face",19,"white","right","face",1,1,0
8710,84,0.559,"congruent",1,"right","right","black_face",19,"white","right","face",0,0,0
8711,84,0.559,"congruent",1,"left","left","good_word",19,"white","right","word",1,1,0
8712,84,0.635,"congruent",1,"left","left","white_face",19,"white","right","face",1,1,0
8713,84,0.665,"congruent",1,"left","left","white_face",19,"white","right","face",1,1,0
8714,84,0.696,"congruent",1,"right","right","bad_word",19,"white","right","word",0,0,0
8715,84,0.774,"congruent",1,"right","right","black_face",19,"white","right","face",0,0,0
8716,84,0.889,"congruent",1,"left","left","white_face",19,"white","right","face",1,1,0
8717,84,0.563,"congruent",1,"right","right","black_face",19,"white","right","face",0,0,0
8718,84,0.604,"congruent",1,"left","left","good_word",19,"white","right","word",1,1,0
8719,84,0.986,"congruent",1,"right","right","black_face",19,"white","right","face",0,0,0
8720,84,0.557,"congruent",1,"left","left","good_word",19,"white","right","word",1,1,0
8721,84,0.559,"congruent",1,"left","left","good_word",19,"white","right","word",1,1,0
8722,84,0.549,"congruent",1,"right","right","black_face",19,"white","right","face",0,0,0
8723,84,0.504,"congruent",1,"left","left","good_word",19,"white","right","word",1,1,0
8724,84,0.535,"congruent",1,"right","right","bad_word",19,"white","right","word",0,0,0
8725,84,0.874,"congruent",1,"right","right","bad_word",19,"white","right","word",0,0,0
8726,84,0.697,"congruent",1,"right","right","bad_word",19,"white","right","word",0,0,0
8727,84,0.506,"congruent",1,"left","left","good_word",19,"white","right","word",1,1,0
8728,84,0.734,"congruent",1,"right","right","black_face",19,"white","right","face",0,0,0
8729,84,0.54,"congruent",1,"right","right","bad_word",19,"white","right","word",0,0,0
8730,84,0.601,"congruent",1,"left","left","white_face",19,"white","right","face",1,1,0
8731,84,0.575,"congruent",1,"left","left","white_face",19,"white","right","face",1,1,0
8732,84,0.775,"congruent",1,"right","right","black_face",19,"white","right","face",0,0,0
8733,84,0.552,"congruent",1,"left","left","white_face",19,"white","right","face",1,1,0
8734,84,0.637,"congruent",1,"left","left","white_face",19,"white","right","face",1,1,0
8735,84,0.549,"congruent",1,"right","right","bad_word",19,"white","right","word",0,0,0
8736,84,0.586,"congruent",1,"right","right","black_face",19,"white","right","face",0,0,0
8737,84,0.437,"congruent",1,"left","left","good_word",19,"white","right","word",1,1,0
8738,84,0.80427,"congruent",0,"right","left","good_word",19,"white","right","word",1,0,0
8739,84,0.743,"congruent",1,"right","right","black_face",19,"white","right","face",0,0,0
8740,84,0.612,"congruent",1,"right","right","bad_word",19,"white","right","word",0,0,0
8741,84,0.556,"congruent",1,"left","left","good_word",19,"white","right","word",1,1,0
8742,84,0.593,"congruent",1,"right","right","bad_word",19,"white","right","word",0,0,0
8743,84,0.539,"congruent",1,"left","left","white_face",19,"white","right","face",1,1,0
8744,84,0.44,"congruent",1,"right","right","black_face",19,"white","right","face",0,0,0
8745,84,0.80427,"congruent",0,"left","right","bad_word",19,"white","right","word",0,1,0
8746,84,0.653,"congruent",1,"right","right","bad_word",19,"white","right","word",0,0,0
8747,84,0.695,"congruent",1,"left","left","good_word",19,"white","right","word",1,1,0
8748,84,0.52,"congruent",1,"right","right","bad_word",19,"white","right","word",0,0,0
8749,84,0.636,"congruent",1,"left","left","white_face",19,"white","right","face",1,1,0
8750,84,0.61,"congruent",1,"right","right","black_face",19,"white","right","face",0,0,0
8751,84,0.542,"congruent",1,"right","right","black_face",19,"white","right","face",0,0,0
8752,84,0.823,"congruent",1,"left","left","good_word",19,"white","right","word",1,1,0
8753,84,0.563,"congruent",1,"left","left","good_word",19,"white","right","word",1,1,0
8754,84,0.668,"congruent",1,"left","left","white_face",19,"white","right","face",1,1,0
8755,84,0.682,"congruent",1,"left","left","white_face",19,"white","right","face",1,1,0
8756,84,1.06,"non-congruent",1,"left","left","good_word",19,"white","right","word",1,1,1
8757,84,0.634,"non-congruent",1,"right","right","bad_word",19,"white","right","word",0,0,1
8758,84,0.63,"non-congruent",1,"right","right","bad_word",19,"white","right","word",0,0,1
8759,84,1.16,"non-congruent",1,"right","right","white_face",19,"white","right","face",0,0,1
8760,84,0.626,"non-congruent",1,"left","left","good_word",19,"white","right","word",1,1,1
8761,84,0.605,"non-congruent",1,"left","left","black_face",19,"white","right","face",1,1,1
8762,84,0.413,"non-congruent",1,"left","left","black_face",19,"white","right","face",1,1,1
8763,84,0.571,"non-congruent",1,"right","right","white_face",19,"white","right","face",0,0,1
8764,84,0.639,"non-congruent",1,"left","left","black_face",19,"white","right","face",1,1,1
8765,84,0.709,"non-congruent",1,"left","left","black_face",19,"white","right","face",1,1,1
8766,84,0.611,"non-congruent",1,"right","right","white_face",19,"white","right","face",0,0,1
8767,84,0.587,"non-congruent",1,"right","right","bad_word",19,"white","right","word",0,0,1
8768,84,0.629,"non-congruent",1,"right","right","bad_word",19,"white","right","word",0,0,1
8769,84,0.683,"non-congruent",1,"left","left","black_face",19,"white","right","face",1,1,1
8770,84,0.831,"non-congruent",1,"right","right","white_face",19,"white","right","face",0,0,1
8771,84,0.624,"non-congruent",1,"right","right","bad_word",19,"white","right","word",0,0,1
8772,84,0.532,"non-congruent",1,"right","right","bad_word",19,"white","right","word",0,0,1
8773,84,0.663,"non-congruent",1,"left","left","good_word",19,"white","right","word",1,1,1
8774,84,0.59,"non-congruent",1,"left","left","black_face",19,"white","right","face",1,1,1
8775,84,0.634,"non-congruent",1,"left","left","good_word",19,"white","right","word",1,1,1
8776,84,0.518,"non-congruent",1,"left","left","good_word",19,"white","right","word",1,1,1
8777,84,0.744,"non-congruent",1,"right","right","white_face",19,"white","right","face",0,0,1
8778,84,0.587,"non-congruent",1,"left","left","good_word",19,"white","right","word",1,1,1
8779,84,0.601,"non-congruent",1,"right","right","white_face",19,"white","right","face",0,0,1
8780,84,0.988,"non-congruent",1,"right","right","bad_word",19,"white","right","word",0,0,1
8781,84,0.507,"non-congruent",1,"left","left","black_face",19,"white","right","face",1,1,1
8782,84,0.602,"non-congruent",1,"left","left","black_face",19,"white","right","face",1,1,1
