"","Subject","RT_Seconds","Condition","Response"
"790",815,0.566,"Incongruent",1
"791",815,1.19514,"Incongruent",0
"792",815,1.169,"Incongruent",1
"793",815,0.564,"Incongruent",1
"794",815,0.848,"Incongruent",1
"795",815,0.625,"Incongruent",1
"796",815,0.693,"Incongruent",1
"797",815,0.596,"Incongruent",1
"798",815,1.19514,"Incongruent",0
"799",815,0.778,"Incongruent",1
"800",815,0.708,"Incongruent",1
"801",815,0.679,"Incongruent",1
"802",815,0.651,"Incongruent",1
"803",815,0.548,"Incongruent",1
"804",815,1.19514,"Incongruent",0
"805",815,1.19514,"Incongruent",0
"806",815,0.69,"Incongruent",1
"807",815,0.609,"Incongruent",1
"808",815,0.718,"Incongruent",1
"809",815,0.816,"Incongruent",1
"810",815,1.321,"Incongruent",1
"811",815,0.878,"Incongruent",1
"812",815,0.625,"Incongruent",1
"813",815,0.644,"Congruent",1
"814",815,0.628,"Congruent",1
"815",815,0.513,"Congruent",1
"816",815,0.54,"Congruent",1
"817",815,0.375,"Congruent",1
"818",815,0.694,"Congruent",1
"819",815,0.76192,"Congruent",0
"820",815,0.781,"Congruent",1
"821",815,0.493,"Congruent",1
"822",815,0.516,"Congruent",1
"823",815,0.525,"Congruent",1
"824",815,0.453,"Congruent",1
"825",815,0.573,"Congruent",1
"826",815,0.587,"Congruent",1
"827",815,0.604,"Congruent",1
"828",815,0.542,"Congruent",1
"829",815,0.513,"Congruent",1
"830",815,0.665,"Congruent",1
"831",815,0.655,"Congruent",1
"832",815,0.706,"Congruent",1
"833",815,0.568,"Congruent",1
"834",815,0.515,"Congruent",1
"835",815,0.55,"Congruent",1
"836",815,0.395,"Congruent",1
"837",815,0.612,"Congruent",1
"838",815,0.627,"Congruent",1
"839",815,0.526,"Congruent",1
"840",815,0.534,"Congruent",1
"841",815,0.55,"Congruent",1
"842",815,0.462,"Congruent",1
"843",815,0.504,"Congruent",1
"844",815,0.531,"Congruent",1
"845",815,0.762,"Congruent",1
"846",815,0.602,"Congruent",1
"847",815,0.495,"Congruent",1
"848",815,0.547,"Congruent",1
"849",815,0.713,"Congruent",1
"850",815,0.49,"Congruent",1
"851",815,0.54,"Congruent",1
"852",815,0.473,"Congruent",1
"853",815,0.70377,"Congruent",0
"854",815,0.619,"Congruent",1
"855",815,0.532,"Congruent",1
"856",815,0.445,"Congruent",1
"857",815,0.543,"Congruent",1
"858",815,0.473,"Congruent",1
"859",815,0.516,"Congruent",1
"860",815,0.541,"Congruent",1
"861",820,0.721,"Incongruent",1
"862",820,0.622,"Incongruent",1
"863",820,0.625,"Incongruent",1
"864",820,0.576,"Incongruent",1
"865",820,0.66,"Incongruent",1
"866",820,0.627,"Incongruent",1
"867",820,0.719,"Incongruent",1
"868",820,0.779,"Incongruent",1
"869",820,0.59,"Incongruent",1
"870",820,0.621,"Incongruent",1
"871",820,0.503,"Incongruent",1
"872",820,0.556,"Incongruent",1
"873",820,0.483,"Incongruent",1
"874",820,0.593,"Incongruent",1
"875",820,0.551,"Incongruent",1
"876",820,0.573,"Incongruent",1
"877",820,0.621,"Incongruent",1
"878",820,0.771,"Incongruent",1
"879",820,0.479,"Incongruent",1
"880",820,0.603,"Incongruent",1
"881",820,0.465,"Incongruent",1
"882",820,0.655,"Incongruent",1
"883",820,0.656,"Incongruent",1
"884",820,0.551,"Incongruent",1
"885",820,0.696,"Incongruent",1
"886",820,0.553,"Incongruent",1
"887",820,0.681,"Incongruent",1
"888",820,0.666,"Incongruent",1
"889",820,0.629,"Incongruent",1
"890",820,0.89409,"Incongruent",0
"891",820,0.89409,"Incongruent",0
"892",820,0.651,"Incongruent",1
"893",820,0.464,"Incongruent",1
"894",820,0.669,"Incongruent",1
"895",820,0.583,"Incongruent",1
"896",820,0.89409,"Incongruent",0
"897",820,0.711,"Incongruent",1
"898",820,1.042,"Incongruent",1
"899",820,0.718,"Incongruent",1
"900",820,0.511,"Incongruent",1
"901",820,0.632,"Incongruent",1
"902",820,0.596,"Incongruent",1
"903",820,0.572,"Incongruent",1
"904",820,0.682,"Incongruent",1
"905",820,0.711,"Incongruent",1
"906",820,0.642,"Incongruent",1
"907",820,0.814,"Incongruent",1
"908",820,0.649,"Incongruent",1
"909",820,0.739,"Congruent",1
"910",820,0.475,"Congruent",1
"911",820,0.62,"Congruent",1
"912",820,0.524,"Congruent",1
"913",820,0.826,"Congruent",1
"914",820,0.5,"Congruent",1
"915",820,0.68,"Congruent",1
"916",820,0.636,"Congruent",1
"917",820,0.591,"Congruent",1
"918",820,0.588,"Congruent",1
"919",820,0.634,"Congruent",1
"920",820,0.543,"Congruent",1
"921",820,0.854,"Congruent",1
"922",820,0.607,"Congruent",1
"923",820,0.768,"Congruent",1
"924",820,0.591,"Congruent",1
"925",820,0.677,"Congruent",1
"926",820,0.623,"Congruent",1
"927",820,0.546,"Congruent",1
"928",820,0.513,"Congruent",1
"929",820,0.645,"Congruent",1
"930",820,0.548,"Congruent",1
"931",820,0.617,"Congruent",1
"932",820,0.6,"Congruent",1
"933",820,0.502,"Congruent",1
"934",820,0.794,"Congruent",1
"935",820,0.57,"Congruent",1
"936",820,0.588,"Congruent",1
"937",820,0.53,"Congruent",1
"938",820,0.543,"Congruent",1
"939",820,0.509,"Congruent",1
"940",820,0.651,"Congruent",1
"941",820,0.417,"Congruent",1
"942",820,0.465,"Congruent",1
"943",820,0.521,"Congruent",1
"944",820,0.599,"Congruent",1
"945",820,0.612,"Congruent",1
"946",820,0.545,"Congruent",1
"947",820,0.75135,"Congruent",0
"948",820,0.646,"Congruent",1
"949",820,0.596,"Congruent",1
"950",820,0.591,"Congruent",1
"951",820,0.558,"Congruent",1
"952",820,0.68,"Congruent",1
"953",820,0.586,"Congruent",1
"954",820,0.696,"Congruent",1
"955",820,0.626,"Congruent",1
"956",820,0.667,"Congruent",1
"957",784,0.938,"Incongruent",1
"958",784,0.567,"Incongruent",1
"959",784,0.545,"Incongruent",1
"960",784,0.789,"Incongruent",1
"961",784,0.524,"Incongruent",1
"962",784,0.529,"Incongruent",1
"963",784,0.634,"Incongruent",1
"964",784,0.494,"Incongruent",1
"965",784,0.632,"Incongruent",1
"966",784,0.591,"Incongruent",1
"967",784,0.628,"Incongruent",1
"968",784,0.607,"Incongruent",1
"969",784,0.558,"Incongruent",1
"970",784,0.629,"Incongruent",1
"971",784,0.7,"Incongruent",1
"972",784,0.593,"Incongruent",1
"973",784,0.586,"Incongruent",1
"974",784,0.529,"Incongruent",1
"975",784,0.813,"Incongruent",1
"976",784,0.77,"Incongruent",1
"977",784,0.798,"Incongruent",1
"978",784,0.632,"Incongruent",1
"979",784,0.689,"Incongruent",1
"980",784,0.592,"Incongruent",1
"981",784,0.702,"Incongruent",1
"982",784,0.67,"Incongruent",1
"983",784,0.914,"Incongruent",1
"984",784,0.611,"Incongruent",1
"985",784,0.616,"Incongruent",1
"986",784,0.607,"Incongruent",1
"987",784,0.507,"Incongruent",1
"988",784,0.644,"Incongruent",1
"989",784,0.636,"Incongruent",1
"990",784,0.848,"Incongruent",1
"991",784,0.53,"Incongruent",1
"992",784,0.559,"Incongruent",1
"993",784,0.679,"Incongruent",1
"994",784,0.589,"Incongruent",1
"995",784,0.623,"Incongruent",1
"996",784,0.68,"Incongruent",1
"997",784,0.663,"Incongruent",1
"998",784,0.591,"Incongruent",1
"999",784,0.593,"Incongruent",1
"1000",784,0.51,"Incongruent",1
"1001",784,0.511,"Incongruent",1
"1002",784,0.708,"Incongruent",1
"1003",784,1.098,"Incongruent",1
"1004",784,1.115,"Incongruent",1
"1005",784,1.464,"Congruent",1
"1006",784,0.836,"Congruent",1
"1007",784,1.52117,"Congruent",0
"1008",784,1.553,"Congruent",1
"1009",784,1.15,"Congruent",1
"1010",784,0.897,"Congruent",1
"1011",784,1.127,"Congruent",1
"1012",784,0.9,"Congruent",1
"1013",784,0.853,"Congruent",1
"1014",784,0.649,"Congruent",1
"1015",784,1.52117,"Congruent",0
"1016",784,0.831,"Congruent",1
"1017",784,1.52117,"Congruent",0
"1018",784,1.531,"Congruent",1
"1019",784,0.821,"Congruent",1
"1020",784,0.851,"Congruent",1
"1021",784,0.681,"Congruent",1
"1022",784,0.694,"Congruent",1
"1023",784,0.933,"Congruent",1
"1024",784,0.635,"Congruent",1
"1025",784,1.072,"Congruent",1
"1026",784,0.781,"Congruent",1
"1027",784,0.683,"Congruent",1
"1028",784,1.159,"Congruent",1
"1029",784,1.373,"Congruent",1
"1030",784,0.592,"Congruent",1
"1031",784,0.715,"Congruent",1
"1032",784,0.699,"Congruent",1
"1033",784,0.668,"Congruent",1
"1034",784,0.792,"Congruent",1
"1035",784,0.554,"Congruent",1
"1036",784,0.68,"Congruent",1
"1037",784,0.806,"Congruent",1
"1038",784,0.64,"Congruent",1
"1039",784,0.52,"Congruent",1
"1040",784,0.97,"Congruent",1
"1041",784,0.852,"Congruent",1
"1042",784,0.686,"Congruent",1
"1043",784,1.433,"Congruent",1
"1044",784,1.315,"Congruent",1
"1045",784,0.698,"Congruent",1
"1046",784,0.689,"Congruent",1
"1047",784,1.001,"Congruent",1
"1048",784,0.591,"Congruent",1
"1049",784,0.658,"Congruent",1
"1050",784,1.007,"Congruent",1
"1051",784,0.771,"Congruent",1
"1052",784,0.742,"Congruent",1
"1053",787,1.116,"Incongruent",1
"1054",787,0.763,"Incongruent",1
"1055",787,0.495,"Incongruent",1
"1056",787,0.576,"Incongruent",1
"1057",787,0.536,"Incongruent",1
"1058",787,0.96941,"Incongruent",0
"1059",787,0.96941,"Incongruent",0
"1060",787,0.978,"Incongruent",1
"1061",787,0.7,"Incongruent",1
"1062",787,0.641,"Incongruent",1
"1063",787,0.663,"Incongruent",1
"1064",787,0.811,"Incongruent",1
"1065",787,0.533,"Incongruent",1
"1066",787,0.658,"Incongruent",1
"1067",787,0.735,"Incongruent",1
"1068",787,0.647,"Incongruent",1
"1069",787,0.501,"Incongruent",1
"1070",787,0.552,"Incongruent",1
"1071",787,0.501,"Incongruent",1
"1072",787,0.622,"Incongruent",1
"1073",787,0.719,"Incongruent",1
"1074",787,0.584,"Incongruent",1
"1075",787,0.517,"Incongruent",1
"1076",787,0.612,"Incongruent",1
"1077",787,0.76,"Incongruent",1
"1078",787,0.845,"Incongruent",1
"1079",787,0.544,"Incongruent",1
"1080",787,0.552,"Incongruent",1
"1081",787,0.581,"Incongruent",1
"1082",787,0.80222,"Incongruent",0
"1083",787,0.727,"Incongruent",1
"1084",787,0.727,"Incongruent",1
"1085",787,0.644,"Incongruent",1
"1086",787,0.616,"Incongruent",1
"1087",787,0.598,"Incongruent",1
"1088",787,0.71,"Incongruent",1
"1089",787,0.582,"Incongruent",1
"1090",787,0.665,"Incongruent",1
"1091",787,0.649,"Incongruent",1
"1092",787,0.573,"Incongruent",1
"1093",787,0.724,"Incongruent",1
"1094",787,0.565,"Incongruent",1
"1095",787,0.71,"Incongruent",1
"1096",787,0.601,"Incongruent",1
"1097",787,0.546,"Incongruent",1
"1098",787,0.584,"Incongruent",1
"1099",787,0.536,"Incongruent",1
"1100",787,0.606,"Incongruent",1
"1101",787,0.773,"Congruent",1
"1102",787,0.558,"Congruent",1
"1103",787,0.711,"Congruent",1
"1104",787,1.12799,"Congruent",0
"1105",787,0.831,"Congruent",1
"1106",787,1.12799,"Congruent",0
"1107",787,1.279,"Congruent",1
"1108",787,0.461,"Congruent",1
"1109",787,0.576,"Congruent",1
"1110",787,0.711,"Congruent",1
"1111",787,0.705,"Congruent",1
"1112",787,0.732,"Congruent",1
"1113",787,0.649,"Congruent",1
"1114",787,0.647,"Congruent",1
"1115",787,1.078,"Congruent",1
"1116",787,0.671,"Congruent",1
"1117",787,1.073,"Congruent",1
"1118",787,0.566,"Congruent",1
"1119",787,0.587,"Congruent",1
"1120",787,0.884,"Congruent",1
"1121",787,0.571,"Congruent",1
"1122",787,0.555,"Congruent",1
"1123",787,0.638,"Congruent",1
"1124",787,0.787,"Congruent",1
"1125",787,1.557,"Congruent",1
"1126",787,0.644,"Congruent",1
"1127",787,0.547,"Congruent",1
"1128",787,0.574,"Congruent",1
"1129",787,0.6,"Congruent",1
"1130",787,0.48,"Congruent",1
"1131",787,0.584,"Congruent",1
"1132",787,0.63,"Congruent",1
"1133",787,1.11732,"Congruent",0
"1134",787,0.533,"Congruent",1
"1135",787,0.663,"Congruent",1
"1136",787,0.514,"Congruent",1
"1137",787,0.584,"Congruent",1
"1138",787,0.787,"Congruent",1
"1139",787,0.807,"Congruent",1
"1140",787,0.603,"Congruent",1
"1141",787,0.655,"Congruent",1
"1142",787,0.853,"Congruent",1
"1143",787,0.776,"Congruent",1
"1144",787,0.635,"Congruent",1
"1145",787,0.693,"Congruent",1
"1146",787,0.584,"Congruent",1
"1147",787,0.802,"Congruent",1
"1148",787,0.444,"Congruent",1
"1149",794,0.822,"Incongruent",1
"1150",794,0.636,"Incongruent",1
"1151",794,1.174,"Incongruent",1
"1152",794,0.569,"Incongruent",1
"1153",794,0.544,"Incongruent",1
"1154",794,0.514,"Incongruent",1
"1155",794,0.464,"Incongruent",1
"1156",794,0.783,"Incongruent",1
"1157",794,0.388,"Incongruent",1
"1158",794,0.496,"Incongruent",1
"1159",794,0.472,"Incongruent",1
"1160",794,0.589,"Incongruent",1
"1161",794,0.703,"Incongruent",1
"1162",794,0.52,"Incongruent",1
"1163",794,0.67,"Incongruent",1
"1164",794,0.466,"Incongruent",1
"1165",794,0.762,"Incongruent",1
"1166",794,0.626,"Incongruent",1
"1167",794,0.479,"Incongruent",1
"1168",794,0.562,"Incongruent",1
"1169",794,0.45,"Incongruent",1
"1170",794,0.493,"Incongruent",1
"1171",794,0.621,"Incongruent",1
"1172",794,0.697,"Incongruent",1
"1173",794,0.614,"Incongruent",1
"1174",794,0.584,"Incongruent",1
"1175",794,0.679,"Incongruent",1
"1176",794,0.466,"Incongruent",1
"1177",794,0.557,"Incongruent",1
"1178",794,0.39,"Incongruent",1
"1179",794,0.45,"Incongruent",1
"1180",794,0.458,"Incongruent",1
"1181",794,0.452,"Incongruent",1
"1182",794,0.531,"Incongruent",1
"1183",794,0.501,"Incongruent",1
"1184",794,0.506,"Incongruent",1
"1185",794,0.523,"Incongruent",1
"1186",794,0.515,"Incongruent",1
"1187",794,0.474,"Incongruent",1
"1188",794,0.474,"Incongruent",1
"1189",794,0.517,"Incongruent",1
"1190",794,0.595,"Incongruent",1
"1191",794,0.553,"Incongruent",1
"1192",794,0.528,"Incongruent",1
"1193",794,0.45,"Incongruent",1
"1194",794,0.528,"Incongruent",1
"1195",794,0.568,"Incongruent",1
"1196",794,0.45,"Incongruent",1
"1197",794,0.862,"Congruent",1
"1198",794,0.831,"Congruent",1
"1199",794,0.766,"Congruent",1
"1200",794,0.916,"Congruent",1
"1201",794,0.574,"Congruent",1
"1202",794,0.939,"Congruent",1
"1203",794,0.59,"Congruent",1
"1204",794,0.898,"Congruent",1
"1205",794,1.321,"Congruent",1
"1206",794,1.34296,"Congruent",0
"1207",794,1.174,"Congruent",1
"1208",794,1.421,"Congruent",1
"1209",794,0.544,"Congruent",1
"1210",794,0.773,"Congruent",1
"1211",794,0.573,"Congruent",1
"1212",794,0.587,"Congruent",1
"1213",794,0.627,"Congruent",1
"1214",794,0.838,"Congruent",1
"1215",794,0.522,"Congruent",1
"1216",794,0.592,"Congruent",1
"1217",794,1.34296,"Congruent",0
"1218",794,1.219,"Congruent",1
"1219",794,0.591,"Congruent",1
"1220",794,0.676,"Congruent",1
"1221",794,0.908,"Congruent",1
"1222",794,1.26782,"Congruent",0
"1223",794,1.778,"Congruent",1
"1224",794,0.725,"Congruent",1
"1225",794,1.15,"Congruent",1
"1226",794,0.507,"Congruent",1
"1227",794,0.608,"Congruent",1
"1228",794,0.633,"Congruent",1
"1229",794,0.876,"Congruent",1
"1230",794,0.776,"Congruent",1
"1231",794,0.549,"Congruent",1
"1232",794,0.539,"Congruent",1
"1233",794,0.658,"Congruent",1
"1234",794,0.477,"Congruent",1
"1235",794,0.594,"Congruent",1
"1236",794,0.444,"Congruent",1
"1237",794,0.396,"Congruent",1
"1238",794,0.639,"Congruent",1
"1239",794,0.639,"Congruent",1
"1240",794,0.588,"Congruent",1
"1241",794,0.523,"Congruent",1
"1242",794,0.604,"Congruent",1
"1243",794,0.625,"Congruent",1
"1244",794,0.652,"Congruent",1
"1245",797,0.666,"Incongruent",1
"1246",797,0.568,"Incongruent",1
"1247",797,0.604,"Incongruent",1
"1248",797,0.459,"Incongruent",1
"1249",797,0.525,"Incongruent",1
"1250",797,0.415,"Incongruent",1
"1251",797,0.526,"Incongruent",1
"1252",797,0.485,"Incongruent",1
"1253",797,0.569,"Incongruent",1
"1254",797,0.56,"Incongruent",1
"1255",797,0.501,"Incongruent",1
"1256",797,0.466,"Incongruent",1
"1257",797,0.46,"Incongruent",1
"1258",797,0.73,"Incongruent",1
"1259",797,0.511,"Incongruent",1
"1260",797,0.549,"Incongruent",1
"1261",797,0.547,"Incongruent",1
"1262",797,0.601,"Incongruent",1
"1263",797,0.48,"Incongruent",1
"1264",797,0.791,"Incongruent",1
"1265",797,0.727,"Incongruent",1
"1266",797,0.598,"Incongruent",1
"1267",797,0.482,"Incongruent",1
"1268",797,0.807,"Incongruent",1
"1269",797,0.717,"Incongruent",1
"1270",797,0.501,"Incongruent",1
"1271",797,0.442,"Incongruent",1
"1272",797,0.523,"Incongruent",1
"1273",797,0.461,"Incongruent",1
"1274",797,0.381,"Incongruent",1
"1275",797,0.475,"Incongruent",1
"1276",797,0.466,"Incongruent",1
"1277",797,0.63,"Incongruent",1
"1278",797,0.472,"Incongruent",1
"1279",797,0.412,"Incongruent",1
"1280",797,0.464,"Incongruent",1
"1281",797,0.544,"Incongruent",1
"1282",797,0.574,"Incongruent",1
"1283",797,0.639,"Incongruent",1
"1284",797,0.453,"Incongruent",1
"1285",797,0.497,"Incongruent",1
"1286",797,0.569,"Incongruent",1
"1287",797,1.041,"Incongruent",1
"1288",797,0.512,"Incongruent",1
"1289",797,0.404,"Incongruent",1
"1290",797,0.394,"Incongruent",1
"1291",797,0.535,"Incongruent",1
"1292",797,0.345,"Incongruent",1
"1293",797,1.353,"Congruent",1
"1294",797,0.704,"Congruent",1
"1295",797,0.724,"Congruent",1
"1296",797,0.629,"Congruent",1
"1297",797,0.539,"Congruent",1
"1298",797,0.553,"Congruent",1
"1299",797,0.501,"Congruent",1
"1300",797,0.528,"Congruent",1
"1301",797,0.429,"Congruent",1
"1302",797,0.656,"Congruent",1
"1303",797,0.658,"Congruent",1
"1304",797,0.534,"Congruent",1
"1305",797,0.512,"Congruent",1
"1306",797,1.52117,"Congruent",0
"1307",797,0.812,"Congruent",1
"1308",797,0.86,"Congruent",1
"1309",797,0.582,"Congruent",1
"1310",797,0.701,"Congruent",1
"1311",797,1.304,"Congruent",1
"1312",797,0.615,"Congruent",1
"1313",797,0.58,"Congruent",1
"1314",797,0.628,"Congruent",1
"1315",797,0.752,"Congruent",1
"1316",797,0.501,"Congruent",1
"1317",797,0.605,"Congruent",1
"1318",797,0.531,"Congruent",1
"1319",797,0.737,"Congruent",1
"1320",797,0.499,"Congruent",1
"1321",797,0.488,"Congruent",1
"1322",797,0.52,"Congruent",1
"1323",797,0.547,"Congruent",1
"1324",797,0.536,"Congruent",1
"1325",797,0.615,"Congruent",1
"1326",797,0.531,"Congruent",1
"1327",797,0.72,"Congruent",1
"1328",797,0.543,"Congruent",1
"1329",797,0.51,"Congruent",1
"1330",797,0.631,"Congruent",1
"1331",797,0.521,"Congruent",1
"1332",797,0.434,"Congruent",1
"1333",797,0.422,"Congruent",1
"1334",797,0.643,"Congruent",1
"1335",797,0.391,"Congruent",1
"1336",797,0.567,"Congruent",1
"1337",797,1.31566,"Congruent",0
"1338",797,0.639,"Congruent",1
"1339",797,0.537,"Congruent",1
"1340",797,0.442,"Congruent",1
"1341",801,1.193,"Incongruent",1
"1342",801,0.773,"Incongruent",1
"1343",801,0.672,"Incongruent",1
"1344",801,0.598,"Incongruent",1
"1345",801,0.622,"Incongruent",1
"1346",801,0.565,"Incongruent",1
"1347",801,0.582,"Incongruent",1
"1348",801,0.429,"Incongruent",1
"1349",801,0.529,"Incongruent",1
"1350",801,1.18717,"Incongruent",0
"1351",801,1.621,"Incongruent",1
"1352",801,0.741,"Incongruent",1
"1353",801,0.655,"Incongruent",1
"1354",801,0.508,"Incongruent",1
"1355",801,0.757,"Incongruent",1
"1356",801,0.483,"Incongruent",1
"1357",801,0.594,"Incongruent",1
"1358",801,0.703,"Incongruent",1
"1359",801,0.636,"Incongruent",1
"1360",801,0.472,"Incongruent",1
"1361",801,0.608,"Incongruent",1
"1362",801,0.545,"Incongruent",1
"1363",801,0.551,"Incongruent",1
"1364",801,0.42,"Incongruent",1
"1365",801,0.78,"Incongruent",1
"1366",801,0.589,"Incongruent",1
"1367",801,0.594,"Incongruent",1
"1368",801,0.784,"Incongruent",1
"1369",801,0.389,"Incongruent",1
"1370",801,0.463,"Incongruent",1
"1371",801,0.89283,"Incongruent",0
"1372",801,0.795,"Incongruent",1
"1373",801,0.905,"Incongruent",1
"1374",801,0.767,"Incongruent",1
"1375",801,0.559,"Incongruent",1
"1376",801,0.572,"Incongruent",1
"1377",801,0.516,"Incongruent",1
"1378",801,0.476,"Incongruent",1
"1379",801,0.648,"Incongruent",1
"1380",801,0.653,"Incongruent",1
"1381",801,0.514,"Incongruent",1
"1382",801,0.89283,"Incongruent",0
"1383",801,0.797,"Incongruent",1
"1384",801,0.548,"Incongruent",1
"1385",801,0.673,"Incongruent",1
"1386",801,0.557,"Incongruent",1
"1387",801,0.592,"Incongruent",1
"1388",801,0.688,"Incongruent",1
"1389",801,1.133,"Congruent",1
"1390",801,0.784,"Congruent",1
"1391",801,0.697,"Congruent",1
"1392",801,0.994,"Congruent",1
"1393",801,0.773,"Congruent",1
"1394",801,2.33716,"Congruent",0
"1395",801,2.33716,"Congruent",0
"1396",801,2.463,"Congruent",1
